03,9.05,0.11,9.52
3.71,0.68,9.05
3.39,0.85,8.65
3.39,0.24,9.39
3.59,0.55,9.65
3.68,-0.10,10.54
3.41,0.28,10.12
3.39,-0.04,10.38
3.49,-0.32,9.05
3.60,-0.22,10.50
3.61,-0.65,10.17
3.72,0.50,9.56
3.71,0.21,9.62
2.84,-0.17,8.60
3.05,0.31,9.17
4.27,0.32,9.68
4.01,0.67,9.57
3.86,0.27,9.04
4.06,0.56,10.27
3.73,-0.29,9.10
2.14,0.08,9.50
3.10,0.18,9.38
3.56,0.28,6.95
3.22,0.73,8.84
3.05,0.11,6.20
3.55,0.24,6.75
3.51,0.82,8.85
3.38,-0.20,7.46
4.23,-0.56,11.03
3.12,0.68,6.11
2.67,-0.05,7.32
3.32,0.19,9.56
3.61,0.38,9.89
3.18,-0.49,7.44
2.82,0.82,9.80
3.34,-1.05,10.92
5.03,0.75,11.36
3.05,0.18,9.88
3.45,0.40,11.86
3.07,0.67,10.71
2.53,0.12,10.42
3.09,0.38,8.24
3.11,0.53,8.24
2.60,0.78,8.28
2.36,0.14,9.08
2.92,-0.25,14.18
4.16,-0.88,12.47
5.00,-0.46,12.24
3.01,0.54,11.88
3.70,-0.21,10.52
3.96,0.70,7.84
2.67,-1.05,13.70
3.17,0.08,3.17
2.94,-0.63,5.29
2.04,-0.01,4.32
1.52,0.38,3.42
2.48,2.66,7.12
2.97,2.52,8.98
2.78,1.19,9.30
2.14,-0.59,9.30
2.18,-0.54,8.93
3.27,-0.62,9.23
3.56,-1.13,10.34
3.36,-0.36,9.52
3.24,0.03,8.93
3.19,-0.13,8.62
3.50,0.27,7.89
3.22,0.12,7.15
2.89,0.00,6.93
3.14,0.28,8.21
3.22,-0.30,10.24
3.22,-0.64,10.94
4.06,-0.11,12.10
3.56,-0.03,11.87
3.53,0.52,11.10
2.71,0.31,10.89
2.67,0.34,11.89
2.64,0.26,9.54
2.73,0.71,9.68
2.76,0.87,7.86
2.83,1.28,8.35
2.52,0.23,10.09
3.23,0.30,9.72
3.20,-0.06,9.28
3.14,0.42,9.56
3.76,-0.04,10.15
2.54,-0.06,8.90
2.91,0.75,8.19
2.34,0.56,8.03
2.24,0.52,7.24
3.01,0.43,6.81
3.04,0.04,6.87
2.91,0.13,7.83
2.10,-0.22,8.30
2.22,-0.22,9.20
2.79,-0.24,8.61
3.02,-0.12,10.12
2.89,-0.16,8.94
3.06,-0.23,9.63
2.92,-0.21,9.50
2.99,-0.13,10.47
2.82,-0.08,9.13
3.04,0.11,8.94
3.16,0.31,8.92
2.86,0.42,9.35
2.66,0.27,9.53
2.68,0.42,9.47
3.05,0.85,9.15
2.67,0.20,8.90
2.70,0.32,10.02
2.30,-0.40,9.78
2.42,-0.32,11.14
2.84,0.18,10.51
3.05,0.00,9.29
2.95,0.12,9.19
2.16,-1.20,11.20
1.98,-0.38,8.52
1.01,0.34,9.50
0.73,0.54,8.48
0.13,1.13,8.90
-0.68,0.61,10.04
-0.80,0.58,10.23
0.24,-0.42,9.95
1.07,0.17,9.90
0.73,0.03,10.79
0.57,-0.13,10.36
1.10,0.02,10.48
1.15,0.17,10.02
0.92,0.25,9.91
0.65,0.41,9.44
0.48,0.45,9.96
-0.36,0.24,9.87
0.83,0.33,10.40
0.66,-0.11,9.90
0.65,0.15,11.31
0.62,0.15,10.80
0.42,0.04,11.03
0.55,-0.06,10.73
0.89,-0.42,10.59
1.11,-0.02,10.25
0.38,0.14,10.51
0.73,0.00,11.13
0.52,-0.33,11.08
0.83,0.10,11.57
0.74,-0.42,10.98
0.45,0.04,10.85
0.04,-0.15,10.10
0.09,0.20,9.37
-0.14,0.35,8.76
-0.39,0.17,9.06
0.14,0.31,9.70
-0.19,0.35,9.23
-0.15,0.07,9.42
0.22,0.22,8.90
-0.20,-0.20,8.82
-0.28,-0.47,8.51
-0.14,0.03,8.78
-0.18,-0.26,8.60
-0.33,-0.13,8.72
-0.11,-0.21,8.75
-0.54,-0.23,8.93
-0.25,-0.26,9.29
-0.26,-0.45,9.70
0.17,0.06,9.69
0.14,-0.49,9.91
-0.01,-0.31,10.56
0.06,-0.41,10.88
-0.45,-0.46,11.03
-1.00,-1.26,10.79
-0.22,0.06,10.89
-0.57,-0.59,10.31
-0.19,0.42,10.94
-0.95,-0.36,10.95
-0.98,0.00,11.04
-0.07,0.31,11.34
-0.40,0.11,11.48
-0.51,-0.05,11.16
-0.31,0.30,11.19
-0.10,0.41,11.35
-0.22,0.36,10.27
-0.28,0.27,10.51
0.35,0.33,8.76
0.24,0.32,8.91
0.06,0.07,8.36
-0.09,0.21,9.41
-0.24,0.04,9.63
0.00,0.12,9.49
0.53,-0.21,9.72
0.04,-0.11,9.73
0.07,-0.17,10.03
0.36,-0.41,9.18
0.57,-0.43,8.66
-0.15,-0.58,8.64
-0.47,-0.31,8.18
-0.35,-0.14,8.00
-0.48,0.06,8.43
-0.54,0.02,9.38
-0.24,-0.06,10.07
0.35,0.06,10.69
0.30,-0.45,10.42
0.25,-0.88,10.99
0.16,-0.28,10.52
-0.39,-0.49,10.45
0.10,0.01,10.49
0.41,0.34,10.76
0.25,0.23,10.89
0.08,0.22,11.30
0.18,0.29,11.15
0.59,0.28,11.17
0.00,0.08,11.55
0.35,0.14,10.76
-0.13,0.05,10.74
-0.03,0.18,10.49
-0.20,0.35,9.95
-0.14,0.90,10.01
0.01,0.65,9.09
-0.13,0.53,9.50
-0.19,0.35,9.27
-0.13,0.32,9.90
0.12,0.22,9.78
0.12,0.17,10.29
0.44,0.06,10.89
0.36,0.02,11.14
0.12,-0.16,10.85
0.35,0.22,9.60
0.41,0.26,8.86
0.03,0.00,8.41
-0.13,0.19,8.37
-0.59,0.29,8.20
-0.51,0.32,8.35
-0.56,0.35,9.28
-0.48,0.51,10.08
-0.19,0.10,8.78
-0.21,0.03,8.37
-0.74,0.00,10.30
-0.78,-0.17,9.60
-0.36,0.13,9.26
-0.71,0.23,9.39
-0.23,0.11,11.18
0.00,-0.48,10.79
0.31,0.25,11.45
-0.74,0.03,10.34
-1.10,0.00,10.18
-1.84,-0.76,10.68
-1.88,-0.22,8.05
-1.99,0.79,6.50
-1.92,0.73,8.34
-2.23,1.36,9.73
-1.26,0.07,9.31
-0.54,0.43,10.10
-0.47,-0.35,12.54
-0.56,-0.10,13.63
-0.41,-0.32,12.08
-0.70,0.27,11.08
-0.92,-0.27,10.01
-0.24,0.47,12.25
-0.11,0.15,9.44
-0.79,-0.74,9.03
0.12,1.01,9.95
0.32,1.35,10.59
0.81,1.46,10.27
0.95,0.77,9.62
1.55,0.64,8.84
1.34,0.44,8.51
1.08,0.33,8.93
1.07,0.16,9.05
0.74,0.49,7.79
0.18,0.09,9.13
0.21,0.34,9.81
0.16,-0.07,11.50
1.02,-0.09,12.03
0.15,0.45,11.71
0.14,0.61,10.86
-0.22,-0.45,11.23
-0.19,0.66,10.19
-1.66,-0.23,9.54
-1.78,0.37,9.16
-1.35,0.99,7.47
-1.58,1.24,10.81
-1.00,0.22,9.19
-0.22,0.22,11.43
0.00,0.17,10.56
0.00,-0.10,12.72
-0.88,-1.10,12.15
-1.50,-0.69,9.10
-1.67,-0.56,9.65
-1.58,0.19,6.98
-2.06,-0.04,8.15
-2.43,0.36,7.61
-2.88,0.86,8.54
-3.66,1.47,9.09
-3.57,0.70,9.75
-2.65,0.14,10.10
-2.62,0.07,10.82
-2.46,-0.03,10.75
-2.70,0.41,9.88
-3.49,-0.96,9.79
-2.94,0.07,9.14
-1.82,-0.29,9.42
-2.04,0.14,9.88
-1.80,-0.23,10.54
-2.56,0.10,9.83
-1.33,-0.24,11.88
-1.14,-0.02,10.64
-0.79,-0.22,10.56
-1.10,-0.57,10.37
-1.27,-0.12,10.27
-0.75,0.33,9.84
-0.26,0.72,9.37
0.06,0.70,9.75
-0.11,-0.31,10.18
-0.25,-0.33,10.80
0.94,0.53,10.20
2.05,0.59,11.02
2.28,0.95,10.48
0.77,1.10,9.86
0.38,1.03,9.66
0.18,0.82,9.72
-0.24,0.98,9.76
-0.60,1.73,10.09
-1.03,1.85,9.95
-0.77,1.25,10.70
-0.60,1.04,11.03
-0.42,1.03,11.06
-0.11,1.12,11.15
0.18,0.92,10.43
-0.01,0.68,9.90
-0.73,1.17,9.74
-0.34,1.23,9.23
-0.71,1.54,9.27
-0.66,1.40,9.60
-1.08,1.48,9.48
-1.92,2.29,10.33
-2.32,2.81,9.99
-1.46,2.28,10.17
-0.89,1.20,9.96
-0.22,1.45,10.78
-0.11,1.35,9.97
-0.44,1.60,10.03
-0.37,1.83,9.63
-0.32,1.97,9.45
0.01,2.06,9.47
0.43,2.05,9.62
0.61,1.74,9.80
0.19,1.86,9.46
-0.66,1.54,10.15
-0.41,2.15,9.76
-0.77,2.79,10.15
-0.40,3.78,9.83
-0.24,4.08,9.83
-0.78,4.86,9.83
0.21,2.68,9.62
0.45,3.49,9.74
0.23,3.14,9.04
0.41,2.70,9.64
0.24,2.80,9.09
0.90,2.80,9.04
1.48,3.01,8.00
1.61,3.02,8.40
2.48,3.22,9.41
2.53,2.38,9.00
2.89,2.70,9.17
2.39,2.23,8.58
2.39,3.27,9.40
1.73,3.20,9.02
1.65,3.46,8.72
1.90,3.87,8.93
1.60,3.26,8.79
1.12,3.50,9.09
0.96,4.34,9.34
1.07,4.86,9.81
1.53,5.97,9.90
0.99,4.77,9.81
1.04,4.82,9.84
1.36,4.98,9.92
0.92,4.61,9.84
1.30,4.70,9.92
1.46,4.50,9.89
1.14,4.44,9.47
1.08,4.45,9.40
1.05,4.37,9.42
1.20,4.33,9.48
1.18,4.30,9.33
0.91,4.55,9.16
0.57,4.64,9.11
0.60,4.41,9.41
0.98,6.07,10.46
0.83,5.25,10.42
0.85,4.99,10.57
0.67,5.18,10.26
0.80,4.88,9.78
0.75,4.41,9.73
0.76,5.09,9.64
0.14,5.07,9.40
0.22,5.40,9.44
-0.02,5.88,9.33
-0.22,6.14,10.04
-0.93,6.25,9.99
-1.41,5.91,10.61
-1.14,5.30,10.64
-0.95,4.98,11.06
0.03,5.12,10.62
-0.06,5.09,10.53
0.11,5.09,10.12
0.11,5.14,10.25
-0.34,5.49,10.44
-0.39,5.54,10.51
-0.60,5.59,9.96
-0.45,5.97,9.84
-0.36,5.60,9.55
-0.22,5.60,9.22
-0.24,5.62,8.85
0.07,4.97,8.83
0.25,4.87,8.58
0.43,4.85,8.82
0.75,4.64,9.41
0.94,4.38,10.15
0.95,4.37,9.98
0.84,4.12,10.11
0.97,4.58,9.85
0.77,4.59,10.26
0.38,4.57,9.91
-0.03,5.24,9.92
0.40,5.14,9.39
0.54,5.64,10.00
0.75,6.04,10.14
0.87,6.40,10.39
0.93,6.02,9.83
0.96,5.47,9.77
0.38,5.47,9.36
0.63,5.02,8.51
0.76,4.85,8.45
0.74,4.87,8.25
0.73,4.83,8.08
0.97,4.90,8.24
1.19,4.88,8.99
1.37,4.83,9.20
0.81,4.76,9.75
0.89,4.92,9.87
0.71,4.87,9.75
1.07,5.04,9.78
0.81,4.99,9.48
0.45,5.26,8.75
0.68,5.26,8.68
0.67,5.34,8.67
0.74,5.30,8.41
0.81,5.47,8.66
0.84,5.43,9.23
0.68,5.31,9.35
0.75,5.17,9.78
0.73,5.23,9.87
0.78,5.01,10.27
0.80,5.00,10.53
0.75,4.87,10.61
0.78,4.89,10.09
0.87,4.77,10.32
0.72,5.14,10.18
0.67,5.02,9.63
0.86,5.38,9.45
0.49,5.34,9.31
0.40,5.30,9.11
0.22,5.40,9.37
0.54,5.61,9.20
0.59,5.46,8.91
0.80,5.57,9.04
0.04,5.42,9.40
0.46,5.34,9.27
0.39,5.26,9.20
0.59,5.58,8.65
0.21,5.53,8.66
0.72,5.46,8.52
0.48,5.48,8.79
0.52,5.48,8.85
0.68,5.56,9.09
0.76,5.42,9.50
0.88,5.45,10.07
0.52,5.41,9.98
0.46,5.37,10.12
0.40,5.19,10.60
0.60,5.20,10.59
0.84,5.31,10.20
0.72,5.34,9.43
0.81,5.37,9.66
0.70,5.20,9.32
0.65,5.22,9.67
0.56,5.39,9.50
0.46,5.29,9.55
0.70,5.42,9.51
0.57,5.01,9.85
0.82,5.12,9.91
0.93,5.00,9.39
0.94,4.91,9.50
0.57,4.72,9.59
0.59,4.30,9.44
0.78,4.55,8.56
0.83,4.53,8.70
0.78,4.36,8.86
1.12,4.52,8.98
1.02,4.49,8.90
1.06,4.67,9.03
0.93,4.77,9.40
1.09,4.81,9.49
1.02,4.94,9.71
0.81,4.91,9.72
0.45,4.97,10.18
0.48,5.03,9.75
0.22,5.24,9.88
0.44,5.19,9.48
0.55,5.19,9.92
0.77,5.09,9.26
0.92,4.90,9.46
0.79,4.50,8.69
0.67,4.42,9.23
0.78,4.30,8.64
0.97,4.10,9.36
1.24,4.00,8.93
1.35,4.00,9.35
1.16,4.25,9.71
1.14,4.04,9.94
1.14,4.00,10.17
0.94,4.20,9.66
1.18,4.27,9.77
1.04,4.36,9.36
0.51,4.34,9.40
1.00,4.45,9.10
1.05,4.69,9.17
1.16,4.61,9.83
0.76,4.47,10.35
0.89,4.35,10.59
0.99,4.22,10.71
0.97,4.06,10.85
0.95,3.98,10.39
0.98,4.01,9.53
0.98,4.18,9.34
0.63,4.18,9.16
0.69,4.14,8.66
0.85,4.10,8.96
0.89,4.24,8.43
0.67,4.32,8.89
0.72,4.24,8.95
0.80,4.38,9.43
1.12,4.18,10.45
0.86,4.12,10.55
0.96,3.84,10.21
0.71,3.93,10.27
0.87,3.90,10.27
0.76,3.91,9.83
0.67,3.97,9.35
1.10,4.09,8.61
1.21,4.09,8.52
0.95,3.96,8.76
1.09,3.81,9.05
1.12,3.74,9.10
0.99,3.55,8.98
0.86,3.47,9.31
1.19,3.56,8.81
1.19,3.66,9.40
1.29,3.64,9.34
1.21,3.62,9.51
1.24,3.69,9.68
1.12,3.61,9.87
1.12,3.62,9.76
1.06,3.71,9.88
1.02,3.82,9.73
1.00,3.87,9.92
0.90,4.07,9.74
1.03,4.10,10.26
0.87,4.15,10.03
0.89,4.21,10.17
0.65,3.97,9.88
0.44,3.85,9.48
0.63,3.83,9.68
0.47,3.65,9.43
0.73,3.71,9.25
0.47,3.60,9.27
0.56,3.54,9.48
0.88,3.25,9.62
0.94,3.30,9.64
0.85,3.14,9.57
0.94,3.00,9.51
1.01,3.04,9.52
1.05,2.82,8.91
1.06,2.95,9.05
0.90,2.86,8.83
0.82,3.07,9.10
1.07,3.34,9.09
0.98,3.38,9.46
0.87,3.49,9.09
0.79,3.37,9.35
0.61,3.49,9.04
0.48,3.51,9.65
0.58,3.41,9.24
0.67,3.51,9.61
0.80,3.30,9.44
0.54,3.13,10.20
0.56,3.04,10.10
0.75,2.81,10.63
0.62,2.58,10.32
0.57,2.54,10.35
0.39,2.92,10.10
-0.05,2.51,10.12
-0.42,2.63,10.06
-0.51,2.63,9.61
-0.55,2.63,9.95
-0.91,2.50,9.72
-0.75,2.25,9.86
-0.62,2.05,9.73
-0.58,1.81,10.14
-0.43,2.06,10.35
-1.10,0.83,10.47
-0.69,1.48,10.41
-0.71,1.21,10.37
-1.34,-0.25,10.51
-1.47,-0.05,10.22
-1.24,0.83,10.50
-1.54,0.07,9.90
-2.13,-0.11,9.85
-2.28,-1.00,10.15
-2.47,-1.63,9.82
-1.54,-0.29,9.67
-1.32,0.53,9.73
-1.40,-0.63,10.13
-1.59,-1.27,10.00
-1.46,-1.62,10.94
-1.45,-1.28,10.34
-1.43,-0.45,10.56
-1.03,-0.54,10.44
-1.15,-0.10,10.00
-0.92,-0.33,9.95
-1.10,0.22,9.96
-1.10,0.26,10.00
-1.04,1.21,10.29
-1.56,0.46,9.97
-0.61,0.74,10.50
-0.85,0.56,9.75
-0.73,0.18,10.06
-0.72,0.29,9.77
-0.52,0.27,9.94
-0.64,0.08,9.78
-0.69,-0.09,9.85
-0.32,-0.31,9.96
-0.38,-0.35,9.82
-0.14,-0.19,10.08
0.16,0.02,10.03
0.30,-0.35,9.77
0.87,-0.46,10.06
0.90,-0.52,9.91
0.10,-0.09,10.07
-0.12,-0.22,9.92
-0.20,-0.31,10.24
-0.04,-0.26,10.20
-0.18,-0.35,10.35
-0.11,-0.30,10.33
-0.05,-0.34,10.18
-0.02,-0.40,10.18
-0.11,-0.41,10.04
-0.10,-0.45,9.89
-0.13,-0.38,9.97
-0.09,-0.46,9.91
-0.03,-0.38,10.08
0.14,-0.32,9.94
0.46,-0.19,9.74
0.46,-0.15,9.71
0.53,-0.13,9.62
0.68,-0.01,9.47
0.81,0.00,9.67
0.69,-0.01,9.72
0.76,0.00,9.87
0.70,0.01,9.95
0.65,0.09,9.81
0.63,0.03,9.91
0.50,0.08,10.16
0.45,0.23,9.85
0.33,0.29,9.86
0.55,0.42,9.92
0.35,0.31,9.87
0.43,0.25,9.84
0.40,0.15,9.97
0.54,0.13,9.92
0.52,0.05,9.97
0.54,0.03,9.94
0.37,0.06,9.73
0.49,0.11,9.94
0.43,0.04,9.96
0.38,0.05,9.83
0.26,0.04,9.79
0.12,0.14,9.99
0.25,0.14,9.87
0.38,0.12,9.94
0.38,0.00,10.01
0.32,0.01,9.86
0.47,-0.04,9.84
0.46,-0.02,9.86
0.48,-0.08,9.69
0.78,-0.03,9.81
0.99,0.09,9.71
0.91,0.06,9.66
0.93,0.18,9.51
1.26,0.14,9.60
1.25,0.20,9.37
1.52,0.19,9.62
1.53,0.12,9.58
1.48,0.11,9.63
1.49,0.08,9.79
1.44,-0.10,9.90
1.58,0.05,9.59
1.44,0.00,9.83
1.32,0.13,9.87
1.30,0.06,9.82
1.42,0.19,9.64
1.41,0.22,9.69
1.47,0.23,9.51
1.19,0.17,9.71
1.33,0.12,9.86
1.20,0.13,9.84
1.37,0.11,9.72
1.26,0.17,9.44
1.24,0.15,9.39
1.24,0.12,9.58
1.36,0.11,9.72
1.31,0.03,9.57
1.30,0.00,9.88
1.30,0.06,9.79
1.40,0.00,9.61
1.31,0.00,9.71
1.34,0.03,9.78
1.30,0.04,9.60
1.30,0.19,9.61
1.35,0.50,9.55
1.36,0.31,9.48
1.35,0.60,9.60
1.23,0.54,9.63
1.29,0.48,9.54
1.11,0.34,9.84
1.39,0.30,9.81
1.46,0.18,9.74
1.29,0.06,9.73
1.23,-0.05,9.78
1.12,-0.07,9.56
1.45,0.03,9.74
1.48,0.13,9.63
1.48,0.13,9.76
1.48,0.31,9.62
1.59,0.31,9.80
1.51,0.29,9.28
1.45,0.21,9.55
1.50,0.29,9.35
1.70,0.31,9.31
1.89,0.45,9.20
1.90,0.27,9.35
2.22,0.48,9.23
2.27,0.32,9.24
2.73,0.44,9.41
2.94,0.08,9.47
2.92,0.14,9.50
2.88,0.07,9.44
2.67,0.27,9.06
2.88,0.40,9.54
3.11,0.52,9.30
3.07,0.45,9.41
2.90,0.40,9.45
2.15,0.29,9.68
2.31,0.24,9.50
2.32,0.18,9.73
2.25,0.14,9.61
1.94,0.06,9.73
1.60,0.06,9.50
1.57,0.07,9.55
1.54,0.25,9.31
1.64,0.17,9.53
1.65,0.26,9.23
1.73,0.47,9.47
1.68,0.38,9.40
1.88,0.29,9.43
2.01,0.39,9.46
2.20,0.46,9.56
2.52,0.49,9.30
2.82,0.30,9.47
2.83,0.20,9.59
2.13,0.00,9.82
2.04,-0.01,9.83
1.99,0.01,9.76
2.25,0.13,9.42
1.95,0.17,9.33
1.92,0.18,9.34
1.99,0
